연간 소득,현재 직장 근속 연수,체납 세금 압류 횟수,개설된 신용계좌 수,신용 거래 연수,최대 신용한도,신용 문제 발생 횟수,마지막 연체 이후 경과 개월 수,개인 파산 횟수,대출 목적,대출 상환 기간,현재 대출 잔액,현재 미상환 신용액,월 상환 부채액,신용 점수,주거 형태_월세,주거 형태_자가,주거 형태_주택 담보 대출 (거주 중)
0.9904461655302156,10,0,1.3809904238340045,1.4561086287203175,2.03451114834209,0,-1.304977698846896,0,1,1,1.4674505306249672,1.350628248761699,0.8819738648454769,-1.2603387945701336,False,False,True
-2.540756482159614,8,0,0.7094522479908428,-1.5254534632292254,0.061436190264513794,0,-1.4089674697939922,0,1,0,0.18694691412173814,0.14700445235076634,-2.124493072576047,1.197317948764813,True,False,False
0.4173740763143539,5,1,1.6725283679525684,-0.5173448075192563,0.6686302386987785,2,-0.04934894621114758,0,1,0,2.003968300968654,-0.45710480318647045,1.1634207436553856,1.4128080550066375,False,False,True
-0.46686023075200583,6,0,0.31487037429797743,-0.681029219517548,-0.18475465657137022,0,0.29400741938981784,2,0,0,-0.23633638910925514,-0.8326096216849314,0.6487415824135733,0.2675871926136624,True,False,False
-2.290290021095376,10,0,0.7094522479908428,-0.13376733561389492,-0.47144172934250655,0,1.8945479665635536,0,1,0,-2.8374628292707755,-0.6891528343475587,0.773862970371389,-0.08431562250666305,True,False,False
-0.2664835753978548,2,0,-0.9529528105222254,-0.5774611907156217,0.19881617232110113,0,0.4716659761020977,0,1,0,-0.5960113961165507,-0.8812484596232985,-0.9033768472303653,-1.3592589845367928,True,False,False
0.03122669079378757,10,0,-2.0670383312796248,-1.0937481896188228,-0.019368153039632404,1,0.053631525861689726,1,1,0,0.3329422768750778,0.6326852274060342,0.2599281414709789,0.9354672202206615,True,False,False
-0.1981534168319617,8,0,-0.9529528105222254,-0.3088016342035668,-0.2976287072715533,0,-0.5797534519081409,0,0,0,-0.9957119274029382,-0.3370748983509996,-1.117903989774529,-0.6881190808811307,True,False,False
-2.1907592249716337,10,0,-1.6489204393578867,-1.1187504603022633,-0.6023823621393639,0,-1.0287998155719067,0,1,1,0.34003590836679815,-0.5108840503397266,-0.868699170118434,-1.4110427217922383,True,False,False
-3.1077238483259952,8,0,-0.13398561696305167,-1.9696934452928274,0.019397541791070946,1,1.0893617252393197,0,1,0,-0.6778202760428764,-0.1382827767585458,0.27493501594003567,0.7164178861082571,True,False,False
0.5571152124277441,10,0,-0.38423619917931734,1.3823066279516638,1.542842386238432,0,-0.04934894621114758,0,1,0,-1.7223258548814984,-1.0223427414150676,-0.9020980194452428,0.1983745315520089,False,True,False
-2.0541513599788117,10,0,0.09819883146943624,0.21059066014610806,-0.1326611121273516,0,1.606300497663264,0,1,0,-0.2808709623601203,0.9735550604517321,0.3925388745090406,0.7164178861082571,False,True,False
0.1911524203227516,8,0,0.09819883146943624,-1.8683098074301476,0.06680325452875156,0,0.20053602666278453,0,1,0,1.098928794252209,1.2718443287722332,0.5542687200344896,-0.08431562250666305,True,False,False
-1.1487522716663972,8,0,0.7094522479908428,0.25378041446765004,-1.3611695274317182,1,0.718579946977627,2,1,0,-0.6965419718991573,-0.7104188639513969,-1.3611527922114204,1.1376761139116451,False,True,False
-0.39761183500438047,2,0,-0.13398561696305167,0.16656195400324533,-2.7415907684769283,0,0.5977874528118418,0,1,1,0.21288473578531134,-0.960001827118148,-1.1261138405245608,-1.5174444873909332,False,True,False
-1.0399092976878268,6,1,1.9411762189882182,-0.401374112525424,0.22637941137347006,0,0.6788707806299943,0,1,1,-0.25686068353907554,-0.07336433503608922,0.6355415967348111,-0.6881190808811307,False,False,True
0.23541679448403782,5,1,-0.6558093384117654,-1.554903766936158,0.4446301582781543,2,0.24768910650880382,0,1,0,0.2824002627578445,-0.3273993196385224,0.3947048106639524,-0.3778417262534246,True,False,False
0.48558789173677114,2,0,-1.281359920102061,1.0855731120061232,0.3424783774782402,0,0.0026832861501472093,0,0,1,0.7050940385972232,-0.5551929369142939,-0.22683971106742015,-1.1536762612201092,True,False,False
0.15121828596406425,8,0,0.890384060044558,0.6088969172431234,-1.2515422032102002,2,1.6361751972074294,2,1,0,-0.2534108044096624,-0.8362197562259447,1.2940850630701208,-1.4799161173135058,True,False,False
0.3507867109807097,1,0,0.31487037429797743,-0.45866889089151447,-0.3055087023278333,0,0.5977874528118418,0,1,0,-0.7194197019911514,-0.171992839112484,1.4008823804491584,-1.3592589845367928,False,True,False
1.074399358482803,4,0,1.2252658575865492,1.814837625601621,0.46483914527226317,0,-1.304977698846896,0,1,1,2.066676306677519,-0.2876578260296069,0.3750613664050749,-2.1924619819511486,False,False,True
-0.6258862785169358,10,0,-0.9529528105222254,-0.0025378963533166173,-0.7479812514482782,0,1.695189159538122,0,1,0,-2.758604508215122,-1.0371777967996552,0.17515379360798158,0.4598081713412729,True,False,False
0.4042417517525108,7,0,0.890384060044558,1.056310121759827,0.5284588920563578,0,-1.5209349647695118,0,0,1,0.5518624797326874,1.8216237532041066,1.0081427354098176,-1.801669848053702,False,False,True
0.08007695007381889,3,0,-0.13398561696305167,-0.9020043436058653,0.3982603803660468,0,-2.613971321824109,0,1,0,-2.0869709244334094,-0.3534887125084028,-0.13433742835414614,-0.1658902995648411,True,False,False
1.3373836616098607,2,0,0.09819883146943624,-1.0444559936498043,-0.48192016637766655,0,-1.4089674697939922,0,0,0,-1.7971630353826074,0.5925459137732318,1.1309399381589902,-1.3905935660100985,False,True,False
-0.21561475609489147,3,0,0.31487037429797743,-0.9486132671948576,0.12963201873527652,2,0.33952966138561774,2,1,0,-0.26484216688557877,-0.26843254317907067,0.8925061204346302,0.1983745315520089,True,False,False
-1.4728525434382058,10,0,-1.281359920102061,-0.0672313360963921,-2.7415907684769283,0,1.6658029413694242,0,1,0,-0.14255568336204155,-0.038052799004942586,-1.0092237270542301,-1.1288729883517814,False,True,False
-0.48043413870585583,0,0,0.890384060044558,-0.9020043436058653,-0.31150359126809335,0,1.8104208369810901,0,1,1,0.3338042710361267,-0.2116329084901409,-0.30850162313439533,-0.43261233774719204,False,False,True
0.5064878952088111,8,0,-1.6489204393578867,0.5597688584715679,-0.43996721136917416,1,0.9463534897635625,1,1,0,-0.3628521879824806,-0.11129780968827377,0.537130365185584,0.9354672202206615,True,False,False
-0.3631319379942464,1,0,0.31487037429797743,0.47104040455526236,-0.4523057478847063,0,0.053631525861689726,0,1,0,-1.624509312389306,-1.0101895486965442,-0.7506207268744525,0.6374716996247981,True,False,False
-0.8469502441354795,5,0,0.09819883146943624,1.0952353153139507,0.14527952180055348,1,1.5151372833834815,0,1,0,0.15422817707837788,0.907080879795011,-0.7513560450405404,1.1376761139116451,True,False,False
1.6236151750573067,10,0,-0.6558093384117654,1.4480441851312225,0.8114055356520269,1,-0.2697120142695171,1,1,0,1.9821040228445783,-0.09535813744707021,0.5945861961522544,1.078872519467878,False,False,True
-0.21608365433102966,2,0,-1.6489204393578867,1.35707827525959,0.11727087485041976,0,0.20053602666278453,0,1,1,0.2019121230830057,-0.6230017077397264,-1.1061205515327543,-1.2717034890250472,True,False,False
-1.3763154717359054,5,0,-0.38423619917931734,-1.554903766936158,-1.3549423938812941,0,1.4215353871512788,0,0,0,-1.5249840277087645,-3.2357905718571116,-0.19835714050897574,-0.7199732647955583,False,True,False
0.771288130491288,10,0,0.5180692149221419,-0.5978308715321472,1.1893198454524756,0,-1.0287998155719067,0,1,0,0.308677630117004,-0.33020182239581075,0.6781757870870777,0.6899121489312777,False,False,True
1.442426465406171,2,0,0.7094522479908428,-1.355219275268192,-0.4278654585477243,0,-1.1157995313835276,0,0,1,0.6529010428943764,-0.36919486630229165,0.9713877837585772,0.770006070304851,False,False,True
0.5918145555947731,10,0,-1.6489204393578867,0.06040045086995799,0.2091669651042882,1,0.5143381100689924,1,1,0,0.36450230462396327,0.7807290700131666,0.8149953385496204,1.7058263422913948,False,False,True
0.5542880369310771,10,0,0.890384060044558,0.794922508520186,-0.44951734688070777,1,0.757760744790247,0,1,0,-0.11678045825457467,0.36857605762302476,-0.048864847101758535,1.1376761139116451,False,False,True
2.1938314382930164,10,0,-0.13398561696305167,0.21059066014610806,0.35196193239035795,0,0.5563701855034492,0,1,1,0.2713143478905685,0.8608626127792534,0.744109851513848,0.7164178861082571,False,False,True
-0.7784807635737531,8,0,1.3809904238340045,-0.557258532849208,0.14533722984836772,1,-0.2126284592707114,1,1,0,0.2991320980489466,0.7210765163909044,0.8652220726512961,1.078872519467878,False,True,False
1.1617102658311051,10,0,-0.13398561696305167,1.2438952047149914,2.1280645904514115,0,-1.4089674697939922,0,0,0,1.6232825375448285,1.5901258201396777,3.5592047596517284,0.9354672202206615,False,False,True
0.49345439946312536,10,0,0.7094522479908428,1.305637209898,0.2656330537517154,1,-1.4089674697939922,1,1,0,-0.39212907819279963,1.2781156588773808,1.4594692220959244,-0.8275698395040108,False,False,True
-0.40518114673482847,10,0,-1.281359920102061,-2.2592920634218956,-0.5933960874695909,0,0.4716659761020977,0,0,0,-0.4954086101021778,-0.9361353046264942,-0.454393897183118,0.7164178861082571,True,False,False
-1.1505072976956001,8,1,-0.6558093384117654,1.1239508216747844,-1.1933280968743545,2,-0.4503036025265356,0,0,0,-0.8708717938150243,-0.824193862956845,-1.1918829432082305,-0.9008282908413631,False,True,False
0.12638284829220475,3,0,-0.6558093384117654,-0.5173448075192563,0.12454185402797642,0,0.4716659761020977,0,1,1,-0.5911027050637099,-0.12755420081646113,0.01826609855646728,-0.08431562250666305,True,False,False
-0.90841380969709,10,1,0.5180692149221419,-0.4203224303760769,-0.47344953452177285,0,0.4716659761020977,0,1,0,-0.6229373515596297,-1.8962774780174638,-0.8879334006724295,0.2675871926136624,False,True,False
1.8079063343925885,0,1,0.09819883146943624,1.056310121759827,0.4832070446314249,2,-1.2075961908878732,0,0,1,1.9295366686261313,0.3415860930734219,2.8813598797919133,0.992217575031044,False,False,True
-0.7345982560221311,10,0,-1.281359920102061,-1.2740125851027615,-1.2039779192728324,0,0.053631525861689726,0,1,0,-1.6873735552009748,-1.1792321782282937,-1.0143355125037241,-0.5384140844216256,True,False,False
0.5196971429455784,7,1,-1.281359920102061,-0.681029219517548,0.06771467136556174,2,-0.04934894621114758,0,1,0,0.35927527839399087,0.9875127901643391,0.5128839322836785,1.1376761139116451,True,False,False
-0.31464496410724013,4,0,1.2252658575865492,0.6210070936363746,-0.10199067135988299,1,0.9095560061807186,2,1,0,0.340820036022773,0.5368461103705066,0.1956766249142081,-0.7668195672158215,True,False,False
-0.17310792211445294,10,0,1.3809904238340045,1.4959386037792421,4.406599989214327,1,1.4530179108596621,1,1,0,-0.7834219577159632,0.31339237094783334,-0.03643839134635338,1.2883739001159846,False,False,True
0.5428045600140807,10,0,-0.9529528105222254,0.965941201311911,-0.23080600543997112,0,0.24768910650880382,0,1,0,-0.5704215637400074,-0.14514689991838356,0.4669578844479876,1.2883739001159846,True,False,False
-0.22655510466897594,10,0,-0.13398561696305167,0.6687803325251925,0.4294783057830555,0,-1.4089674697939922,0,1,0,-0.20494211593608297,-0.41231654396331313,-1.6133938442636555,0.8243708428286475,True,False,False
-0.925808180397272,10,0,-0.38423619917931734,-0.6390810776403109,-0.16129801530610327,0,0.5977874528118418,0,0,0,-0.6420267147665448,-1.0387730599474856,-0.6477167804370564,0.3145881704677096,True,False,False
-0.12573954635917597,3,0,0.31487037429797743,0.029145430227652855,0.030889754061723704,0,-0.2697120142695171,0,1,1,0.5914768131510352,-0.7354054370817255,-0.08403657062980566,-1.213917784017097,False,True,False
0.42467491875022406,6,0,0.890384060044558,1.1048520871100456,-0.1322274649991205,0,1.2926173741378566,1,1,1,0.4933743325731848,-0.1202933401766283,0.5630570123440387,0.770006070304851,True,False,False
-0.1756305516082833,8,0,0.7094522479908428,0.43188896676931343,-0.34812031439165114,2,-1.0287998155719067,2,1,0,-0.989821226677401,-0.5238009852053112,1.449975377354091,1.020897438407812,False,False,False
0.7386148843495187,6,1,-1.281359920102061,0.6569358536368755,-0.8652779457309137,2,0.834610367550619,0,0,0,0.35122124415139216,-0.5552181097178661,0.2884563046051284,1.1376761139116451,False,False,True
-1.3403426778772218,2,0,-1.6489204393578867,-1.7386302764396815,-2.7415907684769283,0,-0.3884341937347551,0,0,0,-2.090539823286254,-3.2357905718571116,-2.911321054705306,-0.7668195672158215,False,True,False
0.03677767396780241,10,0,-0.13398561696305167,2.109988416495221,0.2124682413325069,1,-0.3884341937347551,1,1,0,0.07776330326285608,-0.5461451610451171,1.5905975328508484,-0.302821201881464,False,False,True
0.5824016720470117,3,0,1.2252658575865492,0.06040045086995799,0.4808347703082086,0,-1.2075961908878732,0,1,1,0.5379045483357578,0.5784951176326996,-1.1200890809406332,1.197317948764813,False,True,False
-0.17838708066224798,0,0,-1.281359920102061,-0.1677553523186531,-0.9836583078814796,1,0.29400741938981784,1,1,0,-0.6422275957186541,-0.9943486174556702,-1.210518496976028,1.6061085485570776,True,False,False
0.7903417848054181,10,0,-0.9529528105222254,-0.3270333599045077,0.04861235957829604,0,0.4283267986852978,0,1,0,0.6577969582166467,1.3357414097062166,0.5312809333082952,-1.0254821647342973,False,False,True
0.6316391869386245,7,0,1.2252658575865492,0.09123719495131141,3.6807078534647615,0,0.10355460435676711,0,1,1,1.86299486296261,-0.09292983238273705,1.046998117210361,-1.213917784017097,False,False,True
2.190658843942422,0,1,-0.13398561696305167,1.2168410444044047,0.2717351245699362,0,0.29400741938981784,0,0,0,0.2642828193972376,-0.405133899071596,1.2138971681519,0.2675871926136624,False,False,True
0.09877472995934287,10,0,0.31487037429797743,1.0855731120061232,-2.7415907684769283,0,-0.2126284592707114,0,0,0,1.5456571746094538,-0.4472131652312387,-0.4222766982654705,1.020897438407812,False,False,True
1.3906431572585374,4,0,0.31487037429797743,1.2617309879740377,2.068742618525611,0,0.20053602666278453,0,1,0,1.5423207586356096,1.758906467502917,0.5830973876360194,1.2578078405669466,False,False,True
-0.5339988688782443,8,0,-0.9529528105222254,-0.7022715214741877,-0.6058562614643143,0,-1.2075961908878732,0,1,1,0.6161779151121898,-0.28701515775777614,0.16987621990499815,0.4598081713412729,True,False,False
1.5667918190222292,10,0,1.2252658575865492,1.5116452119362456,0.6569810320055158,1,0.29400741938981784,0,1,1,2.0521474059217097,1.67756049680997,0.419049398270838,-0.3778417262534246,False,False,True
1.021511146204844,7,0,0.7094522479908428,-0.01854340303462306,1.9483143910837795,0,0.15250632224591254,0,1,1,2.0442652929875953,0.23711602514963126,0.10852015561937411,-0.7357125506340373,False,False,True
0.5231277051195378,8,0,0.31487037429797743,-0.2549251340361905,-0.26708689060059837,2,0.834610367550619,2,1,0,0.24942821146298877,-0.4419816435258589,-0.4297907836559126,-0.5036926296555273,False,True,False
-0.1921984979032467,5,1,0.5180692149221419,0.9965051676586775,0.14160090952355495,2,-0.8668268001490567,0,1,0,-1.281563751198089,-0.9133450060322235,1.9927694211812779,-1.0519678973750461,False,False,True
0.4181835491646559,3,0,0.09819883146943624,-0.4394200000771652,-0.0854654157544379,0,-1.6427827426224573,0,1,1,0.7691626829572022,-0.9363759601425367,-0.3190964478155342,-1.1288729883517814,False,False,True
0.1816949876096442,2,0,-1.6489204393578867,-0.4976291201178635,-0.34450139234807,0,0.20053602666278453,0,0,1,-1.0888579794000774,-1.5449792098316515,-1.1536106691165888,-1.3802374374286763,True,False,False
0.44756285720459854,7,0,-2.5531270515257796,1.1801945261817244,0.09274961951058983,1,-0.04934894621114758,0,1,0,1.9894967620601756,-0.4597120116381162,-0.16909520592263108,0.4846377364236067,True,False,False
0.18934032537881618,10,0,0.31487037429797743,0.1065017562470938,0.025928245646480514,0,-0.15693004953197626,0,0,1,0.19728411944032032,-0.2955729254600845,-0.8138755502604196,-1.1659250936146273,True,False,False
-0.7109745919787954,4,0,0.09819883146943624,0.7499103588136337,-0.1310949357862447,1,0.7964317165827695,1,1,1,0.07226482622741119,-1.0537724944409623,0.5280071425135969,-1.2373220628275703,False,True,False
-0.6749669585581359,2,0,0.31487037429797743,-0.03465990534567658,-0.40300570920152884,0,-1.304977698846896,0,1,1,0.8408497808746201,-0.32934056886714136,0.6924215707221006,-0.7974365382160157,False,False,True
-0.4587442048272752,8,1,0.7094522479908428,1.0266244076156028,-0.04503552859572131,2,1.4215353871512788,2,1,0,1.5712313043327806,-0.5709188311023106,-0.9394067326907212,0.15307983635816957,True,False,False
-0.01704319134593896,10,0,-0.13398561696305167,-0.7022715214741877,-0.1775178805128993,1,1.6658029413694242,0,0,0,-1.1913498980959374,-0.38070319979607786,-0.17985767752571852,1.4128080550066375,True,False,False
1.3284774891712554,10,0,1.3809904238340045,1.0065937668290246,0.09052889745365879,0,-0.5140242146507279,0,0,0,0.2568304525896394,1.9436709852759149,-0.1627278879643669,1.078872519467878,False,False,True
-1.1930976043369927,8,0,-0.9529528105222254,-0.4976291201178635,-0.3197779712140014,0,-0.8668268001490567,0,1,1,1.8258244815305031,-0.6746058713088764,-0.19892342638845917,-0.9293180187413237,False,False,True
-0.9722341053193265,5,0,-0.9529528105222254,-1.8683098074301476,-0.982945806731842,0,-0.9459756001143289,0,0,0,-2.0638466262792443,-3.2357905718571116,-0.27876802434230474,-1.6709658210515765,False,False,True
-0.5294101457589889,10,0,-0.13398561696305167,-0.2907075544344735,0.47368684696956204,2,1.695189159538122,1,1,0,-0.27678277753860875,-0.35072659205685874,0.13660342685773422,1.078872519467878,False,False,True
-0.16239151390898635,8,0,0.31487037429797743,-0.0025378963533166173,-0.6953223735489434,2,0.24768910650880382,2,0,1,0.26339596453471276,-0.40602030578047993,-0.08554900710825816,-0.22546952517833685,True,False,False
-0.6651481490137179,10,1,1.3809904238340045,1.279409399425068,-0.38395690798405935,1,1.6361751972074294,0,1,0,0.3251605730546326,-1.0562097642507404,-1.2323299634929192,0.8795214489526849,False,True,False
0.7172451202110948,10,1,-0.6558093384117654,-1.6147818886926044,-0.17404091958872236,2,0.29400741938981784,0,0,1,1.2247015672390653,-3.2357905718571116,-0.4549015377595085,-0.3778417262534246,False,True,False
-0.6870276384397392,10,0,-0.9529528105222254,0.19600904181216097,-0.37529494854516027,2,1.781950129676423,0,0,0,-1.9821207272851473,-0.9009231221089719,-1.1046763479721302,0.992217575031044,True,False,False
1.5600455109333164,5,1,-1.281359920102061,0.965941201311911,0.44660879901215084,2,1.3576891997907032,0,0,1,2.0291457622259057,0.016555087765434528,0.878738241057837,-1.2941488212718102,False,False,True
1.5736144427757632,8,1,2.423030032908796,1.1048520871100456,0.47531102913780143,2,-1.7772862644809408,2,0,0,1.781739295153415,-0.016848564208143898,1.0488304386002227,-1.3802374374286763,False,False,True
-0.3795251413481337,10,0,2.0680410752305023,-0.6599666193099207,0.09867645442232965,0,-1.5209349647695118,0,1,0,0.866459850307754,0.532942508671764,0.5214487725085571,0.06448651092566689,False,True,False
0.5762491773204794,2,0,-0.6558093384117654,0.6922754038168542,0.1627170817444447,0,-1.4089674697939922,0,0,1,-0.9380511416712256,-0.8080624274144166,0.3793273906836302,0.06448651092566689,False,False,True
1.7015006259315264,2,0,-1.281359920102061,1.1428722436414227,0.26637326928747707,0,0.10355460435676711,0,1,1,0.9488436205531401,3.478025403892228,-0.017230153883012026,0.8243708428286475,False,False,True
-0.4748018779499903,6,0,-0.13398561696305167,-0.15070008287601228,0.03587659722464557,0,-2.104664958653628,0,1,0,-0.24470926455573705,0.9115730193162375,0.751894897822434,0.2675871926136624,True,False,False
-0.24250430151053953,10,0,-0.38423619917931734,-0.23723327761052648,0.016547649187074194,0,0.5563701855034492,0,1,0,0.35472188637076646,0.579731603310776,1.2396684522980863,-0.1658902995648411,False,False,True
1.2180972786860749,4,0,1.3809904238340045,0.5721553394538156,-0.029131675625887178,1,1.6361751972074294,2,0,0,-1.3534587200985049,-0.41145628038499193,1.7355360017486332,1.2883739001159846,True,False,False
0.4438500223727439,9,0,-0.13398561696305167,0.04482584399906055,-0.5244290336918153,0,-0.9459756001143289,0,1,0,0.24035435048082254,0.22383858677437724,-0.9420208641312815,0.06448651092566689,True,False,False
-1.08918167499704,10,0,-0.13398561696305167,-1.4674998159249482,-0.2405505817473145,0,1.4215353871512788,0,0,0,-1.3532158827152336,-0.3317263070360917,-0.6677527088837998,1.1376761139116451,True,False,False
-0.06101986936832677,0,0,0.5180692149221419,0.9556523887219267,0.2955787664098097,0,-1.2075961908878732,0,1,1,0.9449990589662319,3.077790410290478,3.261426627836782,-0.5725989906233167,False,False,True
0.5402215348255078,3,0,0.5180692149221419,-0.38257301744807765,-0.14136366468305828,2,-0.8668268001490567,0,0,1,0.8052910660618066,-0.47754950095169885,-0.519463269821048,-0.9293180187413237,False,True,False
0.7345570653534864,5,1,-0.6558093384117654,1.8413267760200132,0.5862345550709677,2,2.057388776083172,0,0,0,2.1287236825024487,-0.005738740819080597,0.47723537650130515,-0.22546952517833685,False,True,False
-1.2755173850834112,10,0,-0.6558093384117654,-1.496320794987054,-1.054193666009143,0,0.24768910650880382,0,1,0,-1.4463899127900222,-1.0180546379208648,-0.8283848511731701,-1.2717034890250472,True,False,False
0.4986383426338279,8,0,0.31487037429797743,0.31010919693347805,-0.16819098492861878,2,1.5761732116467237,2,0,0,-0.3414718968088261,-0.6308758455437324,-1.143773924951597,-0.08431562250666305,True,False,False
0.44300350096835883,10,0,0.5180692149221419,0.6450259127892927,1.962825977247001,0,0.5977874528118418,0,0,0,-0.3172188415124453,1.9520135025108656,0.7773638786353229,1.350154480636423,False,True,False
-1.1317730320081751,8,0,-0.38423619917931734,-0.5774611907156217,0.23111259738823334,0,-1.1157995313835276,1,1,0,0.006679534519798576,0.5376350197428403,-0.24744840971010093,0.36228631620815266,False,False,True
